Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA,parsed_date
Norway,Eliteserien,2023,10/04/2023,13:30,Rosenborg,Viking,1,0,H,2.04,3.7,3.73,2.05,3.97,4.5,1.95,3.6,3.72,,,,,,,2023-04-10
Norway,Eliteserien,2023,10/04/2023,16:00,Aalesund,Valerenga,0,1,A,3.1,3.36,2.45,3.1,3.5,2.45,2.99,3.34,2.34,,,,,,,2023-04-10
Norway,Eliteserien,2023,10/04/2023,16:00,Ham-Kam,Sandefjord,2,0,H,1.93,3.69,4.19,1.95,3.75,4.2,1.89,3.57,4.0,,,,,,,2023-04-10
Norway,Eliteserien,2023,10/04/2023,16:00,Sarpsborg 08,Bodo/Glimt,0,2,A,3.54,3.9,2.04,3.81,4.01,2.04,3.5,3.83,1.95,,,,,,,2023-04-10
Norway,Eliteserien,2023,10/04/2023,16:00,Stabaek,Odd,0,0,D,2.11,3.4,3.84,2.49,3.6,3.84,2.09,3.41,3.48,,,,,,,2023-04-10
Norway,Eliteserien,2023,10/04/2023,16:00,Tromso,Molde,1,0,H,4.33,3.83,1.86,4.33,3.85,2.04,4.04,3.67,1.85,,,,,,,2023-04-10
Norway,Eliteserien,2023,10/04/2023,18:15,Brann,Haugesund,3,0,H,1.36,5.45,8.67,1.63,5.5,9.02,1.36,5.07,7.89,,,,,,,2023-04-10
Norway,Eliteserien,2023,15/04/2023,17:00,Viking,Lillestrom,2,0,H,2.3,3.46,3.28,2.35,3.5,3.3,2.25,3.34,3.14,,,,,,,2023-04-15
Norway,Eliteserien,2023,16/04/2023,18:15,Valerenga,Sarpsborg 08,0,2,A,2.09,3.72,3.56,2.09,3.82,3.7,2.02,3.64,3.43,,,,,,,2023-04-16
Norway,Eliteserien,2023,16/04/2023,16:00,Sandefjord,Tromso,0,0,D,3.12,3.36,2.44,3.15,3.6,2.45,3.01,3.29,2.35,,,,,,,2023-04-16
Norway,Eliteserien,2023,16/04/2023,16:00,Odd,Brann,2,0,H,4.62,4.37,1.71,4.75,4.37,1.77,4.42,4.02,1.7,,,,,,,2023-04-16
Norway,Eliteserien,2023,16/04/2023,16:00,Stromsgodset,Aalesund,1,0,H,2.15,3.5,3.62,2.15,3.62,3.72,2.07,3.42,3.5,,,,,,,2023-04-16
Norway,Eliteserien,2023,16/04/2023,16:00,Haugesund,Ham-Kam,3,2,H,2.09,3.37,3.95,2.1,3.6,3.95,2.03,3.36,3.69,,,,,,,2023-04-16
Norway,Eliteserien,2023,16/04/2023,16:00,Bodo/Glimt,Stabaek,4,0,H,1.31,6.18,9.42,1.35,6.5,9.63,1.29,5.86,8.92,,,,,,,2023-04-16
Norway,Eliteserien,2023,16/04/2023,16:00,Molde,Rosenborg,1,1,D,1.45,5.03,7.07,1.5,5.03,7.2,1.43,4.72,6.67,,,,,,,2023-04-16
Norway,Eliteserien,2023,19/04/2023,17:30,Lillestrom,Stromsgodset,4,3,H,1.61,4.39,5.47,1.63,4.4,5.5,1.58,4.21,5.15,,,,,,,2023-04-19
Norway,Eliteserien,2023,22/04/2023,17:00,Brann,Valerenga,3,1,H,1.4,5.16,7.91,1.48,5.2,8.0,1.39,4.87,7.24,,,,,,,2023-04-22
Norway,Eliteserien,2023,23/04/2023,16:00,Aalesund,Bodo/Glimt,0,3,A,6.06,4.22,1.59,6.8,4.7,1.6,5.73,4.2,1.54,,,,,,,2023-04-23
Norway,Eliteserien,2023,23/04/2023,16:00,Ham-Kam,Stromsgodset,2,0,H,2.24,3.56,3.33,2.24,3.75,3.76,2.05,3.5,3.47,,,,,,,2023-04-23
Norway,Eliteserien,2023,23/04/2023,16:00,Rosenborg,Sandefjord,1,1,D,1.4,5.18,8.07,1.4,5.4,8.25,1.38,4.87,7.71,,,,,,,2023-04-23
Norway,Eliteserien,2023,23/04/2023,16:00,Sarpsborg 08,Odd,0,0,D,1.81,4.18,4.22,1.85,4.2,4.25,1.78,3.94,4.04,,,,,,,2023-04-23
Norway,Eliteserien,2023,23/04/2023,16:00,Stabaek,Haugesund,3,0,H,1.99,3.46,4.2,2.05,3.52,4.2,1.95,3.38,3.94,,,,,,,2023-04-23
Norway,Eliteserien,2023,23/04/2023,16:00,Tromso,Viking,1,1,D,2.47,3.28,3.16,2.7,3.35,3.16,2.43,3.2,2.97,,,,,,,2023-04-23
Norway,Eliteserien,2023,23/04/2023,18:15,Lillestrom,Molde,2,1,H,3.24,3.69,2.23,3.3,3.7,2.23,3.16,3.54,2.15,,,,,,,2023-04-23
Norway,Eliteserien,2023,29/04/2023,17:00,Bodo/Glimt,Brann,2,2,D,1.88,4.04,3.97,1.88,4.2,4.1,1.84,3.92,3.82,,,,,,,2023-04-29
Norway,Eliteserien,2023,30/04/2023,16:00,Viking,Ham-Kam,7,3,H,1.68,4.08,5.3,1.68,4.1,5.5,1.64,3.91,5.06,,,,,,,2023-04-30
Norway,Eliteserien,2023,30/04/2023,18:15,Odd,Rosenborg,0,0,D,2.87,3.47,2.56,2.87,3.5,2.56,2.76,3.36,2.47,,,,,,,2023-04-30
Norway,Eliteserien,2023,30/04/2023,16:00,Stromsgodset,Tromso,0,1,A,2.15,3.47,3.64,2.17,3.6,3.64,2.09,3.44,3.43,,,,,,,2023-04-30
Norway,Eliteserien,2023,30/04/2023,16:00,Sandefjord,Aalesund,4,0,H,2.47,3.04,3.41,2.47,3.25,3.45,2.35,3.03,3.25,,,,,,,2023-04-30
Norway,Eliteserien,2023,30/04/2023,16:00,Molde,Stabaek,2,3,A,1.43,5.08,7.28,1.45,5.5,8.25,1.4,4.82,7.17,,,,,,,2023-04-30
Norway,Eliteserien,2023,30/04/2023,16:00,Haugesund,Sarpsborg 08,0,0,D,2.67,3.5,2.72,2.67,3.6,2.72,2.58,3.39,2.63,,,,,,,2023-04-30
Norway,Eliteserien,2023,01/05/2023,17:00,Valerenga,Lillestrom,3,4,A,2.89,3.48,2.54,2.96,3.5,2.6,2.79,3.32,2.48,,,,,,,2023-05-01
Norway,Eliteserien,2023,03/05/2023,17:00,Bodo/Glimt,Odd,2,0,H,1.26,6.53,11.2,1.27,6.66,12.0,1.24,6.33,10.65,,,,,,,2023-05-03
Norway,Eliteserien,2023,03/05/2023,17:00,Molde,Aalesund,3,0,H,1.26,5.92,13.9,1.27,7.24,15.0,1.23,5.94,13.0,,,,,,,2023-05-03
Norway,Eliteserien,2023,03/05/2023,17:00,Rosenborg,Brann,0,2,A,3.25,3.34,2.38,3.28,3.49,2.4,3.15,3.24,2.3,,,,,,,2023-05-03
Norway,Eliteserien,2023,06/05/2023,17:00,Rosenborg,Valerenga,1,3,A,1.98,3.53,4.15,2.0,3.65,4.15,1.94,3.5,3.84,,,,,,,2023-05-06
Norway,Eliteserien,2023,07/05/2023,16:00,Viking,Stromsgodset,1,1,D,1.43,5.05,7.33,1.46,5.1,7.33,1.42,4.84,6.65,,,,,,,2023-05-07
Norway,Eliteserien,2023,07/05/2023,16:00,Tromso,Odd,0,1,A,2.58,3.22,3.03,2.58,3.35,3.06,2.45,3.19,2.92,,,,,,,2023-05-07
Norway,Eliteserien,2023,07/05/2023,18:15,Lillestrom,Bodo/Glimt,1,2,A,2.99,3.77,2.33,3.21,3.79,2.35,2.93,3.56,2.27,,,,,,,2023-05-07
Norway,Eliteserien,2023,07/05/2023,16:00,Ham-Kam,Molde,0,4,A,5.25,4.15,1.67,5.4,4.2,1.7,4.91,3.98,1.64,,,,,,,2023-05-07
Norway,Eliteserien,2023,07/05/2023,16:00,Aalesund,Haugesund,0,0,D,2.07,3.37,4.02,2.15,3.4,4.02,2.05,3.24,3.73,,,,,,,2023-05-07
Norway,Eliteserien,2023,07/05/2023,16:00,Stabaek,Sarpsborg 08,1,1,D,2.54,3.51,2.87,2.55,3.6,2.87,2.45,3.38,2.77,,,,,,,2023-05-07
Norway,Eliteserien,2023,08/05/2023,18:00,Brann,Sandefjord,0,0,D,1.17,8.37,15.38,1.19,8.5,17.0,1.16,7.61,14.78,,,,,,,2023-05-08
Norway,Eliteserien,2023,12/05/2023,18:00,Odd,Lillestrom,0,1,A,2.9,3.45,2.52,3.12,3.5,2.52,2.87,3.35,2.42,,,,,,,2023-05-12
Norway,Eliteserien,2023,13/05/2023,16:00,Bodo/Glimt,Rosenborg,3,2,H,1.34,5.64,10.47,1.34,6.0,10.47,1.31,5.28,9.23,,,,,,,2023-05-13
Norway,Eliteserien,2023,13/05/2023,16:00,Ham-Kam,Tromso,1,2,A,2.01,3.36,4.25,2.07,3.46,4.26,1.99,3.26,3.94,,,,,,,2023-05-13
Norway,Eliteserien,2023,13/05/2023,16:00,Molde,Stromsgodset,3,2,H,1.27,6.13,11.56,1.28,6.5,12.5,1.25,6.06,10.51,,,,,,,2023-05-13
Norway,Eliteserien,2023,13/05/2023,16:00,Sandefjord,Viking,1,2,A,3.8,3.77,2.0,3.9,3.78,2.08,3.66,3.59,1.96,,,,,,,2023-05-13
Norway,Eliteserien,2023,13/05/2023,16:00,Sarpsborg 08,Brann,2,1,H,3.88,3.99,1.92,4.0,4.0,1.95,3.71,3.79,1.9,,,,,,,2023-05-13
Norway,Eliteserien,2023,13/05/2023,16:00,Stabaek,Aalesund,1,0,H,1.75,3.69,5.33,1.84,3.8,5.33,1.76,3.54,4.77,,,,,,,2023-05-13
Norway,Eliteserien,2023,13/05/2023,18:15,Haugesund,Valerenga,1,1,D,2.95,3.41,2.53,3.0,3.55,2.53,2.87,3.28,2.43,,,,,,,2023-05-13
Norway,Eliteserien,2023,16/05/2023,17:00,Tromso,Bodo/Glimt,2,3,A,5.67,4.04,1.65,5.69,4.2,1.68,5.24,3.95,1.62,,,,,,,2023-05-16
Norway,Eliteserien,2023,16/05/2023,17:00,Viking,Odd,3,2,H,1.64,4.31,5.3,1.67,4.33,5.3,1.61,4.16,4.99,,,,,,,2023-05-16
Norway,Eliteserien,2023,16/05/2023,17:00,Valerenga,Ham-Kam,3,0,H,1.72,4.07,4.88,1.78,4.07,5.5,1.72,3.84,4.51,,,,,,,2023-05-16
Norway,Eliteserien,2023,16/05/2023,17:00,Stromsgodset,Sandefjord,1,0,H,1.82,4.03,4.29,1.82,4.05,4.5,1.77,3.86,4.19,,,,,,,2023-05-16
Norway,Eliteserien,2023,16/05/2023,17:00,Rosenborg,Haugesund,1,0,H,1.78,3.45,5.65,1.79,3.92,5.8,1.71,3.52,5.23,,,,,,,2023-05-16
Norway,Eliteserien,2023,16/05/2023,17:00,Lillestrom,Sarpsborg 08,1,2,A,2.23,3.75,3.21,2.25,3.96,4.12,2.11,3.58,3.25,,,,,,,2023-05-16
Norway,Eliteserien,2023,16/05/2023,17:00,Brann,Stabaek,4,1,H,1.32,5.53,10.58,1.36,5.53,11.0,1.32,5.22,9.2,,,,,,,2023-05-16
Norway,Eliteserien,2023,16/05/2023,17:00,Aalesund,Molde,3,1,H,5.3,3.82,1.72,6.5,4.4,1.72,5.17,3.79,1.66,,,,,,,2023-05-16
Norway,Eliteserien,2023,29/05/2023,16:00,Stabaek,Valerenga,2,1,H,2.77,3.3,2.76,2.82,3.45,2.79,2.66,3.18,2.68,,,,,,,2023-05-29
Norway,Eliteserien,2023,29/05/2023,16:00,Sarpsborg 08,Aalesund,3,1,H,1.58,4.38,5.81,1.61,4.5,5.81,1.56,4.23,5.41,,,,,,,2023-05-29
Norway,Eliteserien,2023,29/05/2023,16:00,Odd,Stromsgodset,1,1,D,2.05,3.64,3.74,2.07,3.69,3.78,1.99,3.51,3.59,,,,,,,2023-05-29
Norway,Eliteserien,2023,29/05/2023,18:15,Ham-Kam,Lillestrom,0,0,D,3.72,3.55,2.09,3.78,3.65,2.1,3.54,3.48,2.03,,,,,,,2023-05-29
Norway,Eliteserien,2023,29/05/2023,16:00,Haugesund,Tromso,1,2,A,2.54,3.17,3.15,2.54,3.26,3.22,2.42,3.13,3.01,,,,,,,2023-05-29
Norway,Eliteserien,2023,29/05/2023,16:00,Brann,Rosenborg,3,1,H,1.54,4.49,6.32,1.66,4.9,7.53,1.55,4.17,5.64,,,,,,,2023-05-29
Norway,Eliteserien,2023,29/05/2023,16:00,Bodo/Glimt,Viking,5,1,H,1.47,5.32,6.19,1.47,5.34,7.0,1.43,4.98,6.17,,,,,,,2023-05-29
Norway,Eliteserien,2023,29/05/2023,16:00,Molde,Sandefjord,5,0,H,1.2,7.95,13.49,1.21,7.95,15.0,1.18,7.15,13.29,,,,,,,2023-05-29
Norway,Eliteserien,2023,04/06/2023,16:00,Aalesund,Brann,1,3,A,5.32,4.1,1.67,5.6,4.25,1.68,5.05,3.93,1.64,,,,,,,2023-06-04
Norway,Eliteserien,2023,04/06/2023,16:00,Lillestrom,Stabaek,3,1,H,1.58,4.39,5.84,1.58,4.43,6.11,1.54,4.2,5.7,,,,,,,2023-06-04
Norway,Eliteserien,2023,04/06/2023,16:00,Rosenborg,Ham-Kam,4,0,H,1.67,3.99,5.53,1.71,4.0,5.7,1.66,3.77,5.11,,,,,,,2023-06-04
Norway,Eliteserien,2023,04/06/2023,16:00,Sandefjord,Odd,4,1,H,2.81,3.35,2.67,2.85,3.47,2.7,2.71,3.26,2.57,,,,,,,2023-06-04
Norway,Eliteserien,2023,04/06/2023,16:00,Stromsgodset,Haugesund,1,2,A,1.72,3.96,5.05,1.75,4.0,5.05,1.69,3.79,4.79,,,,,,,2023-06-04
Norway,Eliteserien,2023,04/06/2023,16:00,Tromso,Sarpsborg 08,2,1,H,2.93,3.47,2.51,3.11,3.52,2.51,2.84,3.38,2.4,,,,,,,2023-06-04
Norway,Eliteserien,2023,04/06/2023,16:00,Valerenga,Bodo/Glimt,1,3,A,3.31,3.99,2.1,3.79,4.0,2.11,3.27,3.81,2.02,,,,,,,2023-06-04
Norway,Eliteserien,2023,04/06/2023,18:15,Viking,Molde,3,4,A,3.05,3.93,2.25,3.1,4.0,2.27,2.97,3.75,2.17,,,,,,,2023-06-04
Norway,Eliteserien,2023,11/06/2023,16:00,Stabaek,Rosenborg,2,2,D,2.92,3.29,2.6,3.0,3.33,2.6,2.9,3.17,2.47,,,,,,,2023-06-11
Norway,Eliteserien,2023,11/06/2023,16:00,Valerenga,Stromsgodset,0,1,A,1.64,4.38,5.2,1.69,4.5,5.4,1.62,4.15,4.93,,,,,,,2023-06-11
Norway,Eliteserien,2023,11/06/2023,16:00,Sarpsborg 08,Viking,1,3,A,2.16,4.1,3.11,2.16,4.1,3.25,2.1,3.84,3.05,,,,,,,2023-06-11
Norway,Eliteserien,2023,11/06/2023,18:15,Brann,Lillestrom,2,2,D,1.56,4.67,5.83,1.58,4.75,6.0,1.53,4.37,5.58,,,,,,,2023-06-11
Norway,Eliteserien,2023,11/06/2023,16:00,Haugesund,Sandefjord,3,2,H,2.15,3.39,3.73,2.17,3.57,3.73,2.07,3.36,3.51,,,,,,,2023-06-11
Norway,Eliteserien,2023,11/06/2023,16:00,Bodo/Glimt,Ham-Kam,3,0,H,1.16,9.01,16.88,1.18,9.01,17.0,1.15,8.02,14.72,,,,,,,2023-06-11
Norway,Eliteserien,2023,11/06/2023,16:00,Aalesund,Tromso,2,3,A,2.57,3.18,3.1,2.57,3.33,3.2,2.37,3.17,3.05,,,,,,,2023-06-11
Norway,Eliteserien,2023,11/06/2023,16:00,Odd,Molde,1,0,H,5.75,4.34,1.6,5.82,4.34,1.65,5.22,4.1,1.59,,,,,,,2023-06-11
Norway,Eliteserien,2023,24/06/2023,17:00,Viking,Brann,3,1,H,2.78,4.05,2.37,2.8,4.05,2.45,2.71,3.87,2.3,,,,,,,2023-06-24
Norway,Eliteserien,2023,25/06/2023,16:00,Ham-Kam,Odd,0,1,A,2.52,3.42,2.96,2.52,3.44,3.07,2.39,3.31,2.9,,,,,,,2023-06-25
Norway,Eliteserien,2023,25/06/2023,16:00,Molde,Haugesund,1,0,H,1.22,7.33,12.45,1.25,7.33,13.0,1.22,6.54,11.29,,,,,,,2023-06-25
Norway,Eliteserien,2023,25/06/2023,16:00,Rosenborg,Sarpsborg 08,0,3,A,2.2,3.78,3.23,2.22,3.83,3.52,2.12,3.64,3.16,,,,,,,2023-06-25
Norway,Eliteserien,2023,25/06/2023,16:00,Tromso,Stabaek,2,1,H,2.43,3.12,3.37,2.43,3.34,3.61,2.33,3.06,3.25,,,,,,,2023-06-25
Norway,Eliteserien,2023,25/06/2023,18:15,Stromsgodset,Bodo/Glimt,2,0,H,5.48,4.89,1.55,6.0,5.05,1.6,5.32,4.73,1.5,,,,,,,2023-06-25
Norway,Eliteserien,2023,01/07/2023,17:00,Valerenga,Viking,1,2,A,2.29,3.88,3.0,2.3,4.0,3.0,2.21,3.77,2.9,,,,,,,2023-07-01
Norway,Eliteserien,2023,02/07/2023,18:15,Bodo/Glimt,Molde,2,2,D,2.21,3.86,3.16,2.3,4.09,3.73,2.16,3.7,3.03,,,,,,,2023-07-02
Norway,Eliteserien,2023,02/07/2023,16:00,Sarpsborg 08,Sandefjord,6,1,H,1.36,5.85,8.07,1.42,5.89,8.48,1.34,5.42,7.68,,,,,,,2023-07-02
Norway,Eliteserien,2023,02/07/2023,16:00,Lillestrom,Tromso,0,1,A,1.65,4.04,5.61,1.7,4.33,5.61,1.63,3.92,5.16,,,,,,,2023-07-02
Norway,Eliteserien,2023,02/07/2023,16:00,Brann,Ham-Kam,2,1,H,1.34,6.05,8.33,1.37,6.5,11.0,1.31,5.66,8.16,,,,,,,2023-07-02
Norway,Eliteserien,2023,02/07/2023,16:00,Aalesund,Rosenborg,1,0,H,3.27,3.57,2.27,3.35,3.57,2.33,3.08,3.41,2.24,,,,,,,2023-07-02
Norway,Eliteserien,2023,02/07/2023,16:00,Haugesund,Odd,2,1,H,2.38,3.22,3.36,2.45,3.4,3.4,2.32,3.21,3.11,,,,,,,2023-07-02
Norway,Eliteserien,2023,03/07/2023,18:00,Stabaek,Stromsgodset,0,1,A,2.23,3.43,3.48,2.29,3.62,3.48,2.19,3.38,3.21,,,,,,,2023-07-03
Norway,Eliteserien,2023,07/07/2023,18:00,Ham-Kam,Aalesund,2,1,H,1.89,3.71,4.3,1.91,4.08,4.3,1.86,3.66,3.98,,,,,,,2023-07-07
Norway,Eliteserien,2023,08/07/2023,17:00,Viking,Haugesund,2,0,H,1.54,4.75,5.8,1.57,4.83,6.16,1.51,4.52,5.56,,,,,,,2023-07-08
Norway,Eliteserien,2023,09/07/2023,16:00,Odd,Bodo/Glimt,0,2,A,6.03,4.58,1.55,6.24,4.68,1.56,5.75,4.36,1.52,,,,,,,2023-07-09
Norway,Eliteserien,2023,09/07/2023,16:00,Rosenborg,Lillestrom,1,2,A,2.36,3.78,2.94,2.37,3.78,3.06,2.28,3.58,2.9,,,,,,,2023-07-09
Norway,Eliteserien,2023,09/07/2023,16:00,Sandefjord,Stabaek,0,0,D,2.75,3.33,2.76,2.85,3.47,2.76,2.72,3.26,2.59,,,,,,,2023-07-09
Norway,Eliteserien,2023,09/07/2023,16:00,Stromsgodset,Sarpsborg 08,5,2,H,3.39,4.06,2.05,3.39,4.2,2.22,3.11,3.93,2.06,,,,,,,2023-07-09
Norway,Eliteserien,2023,09/07/2023,16:00,Tromso,Valerenga,0,0,D,1.91,3.71,4.25,2.26,3.71,4.3,1.92,3.51,3.94,,,,,,,2023-07-09
Norway,Eliteserien,2023,09/07/2023,18:15,Molde,Brann,2,0,H,1.87,4.13,3.94,2.04,4.2,3.94,1.89,3.91,3.59,,,,,,,2023-07-09
Norway,Eliteserien,2023,15/07/2023,17:00,Valerenga,Molde,0,4,A,3.55,3.81,2.06,3.76,4.0,2.11,3.41,3.74,1.99,,,,,,,2023-07-15
Norway,Eliteserien,2023,16/07/2023,16:00,Stabaek,Viking,0,1,A,2.94,3.58,2.46,2.95,3.63,2.46,2.84,3.45,2.36,,,,,,,2023-07-16
Norway,Eliteserien,2023,16/07/2023,18:15,Brann,Stromsgodset,1,0,H,1.33,6.34,7.74,1.42,6.64,8.5,1.32,5.84,7.47,,,,,,,2023-07-16
Norway,Eliteserien,2023,16/07/2023,16:00,Sarpsborg 08,Ham-Kam,2,3,A,1.37,5.64,7.92,1.46,5.7,8.5,1.35,5.3,7.5,,,,,,,2023-07-16
Norway,Eliteserien,2023,16/07/2023,16:00,Bodo/Glimt,Haugesund,2,1,H,1.2,7.99,12.64,1.24,7.99,15.0,1.19,7.22,12.08,,,,,,,2023-07-16
Norway,Eliteserien,2023,16/07/2023,16:00,Lillestrom,Sandefjord,4,2,H,1.36,5.71,8.32,1.39,5.91,9.21,1.34,5.34,7.81,,,,,,,2023-07-16
Norway,Eliteserien,2023,16/07/2023,16:00,Aalesund,Odd,0,3,A,2.33,3.38,3.3,2.36,3.46,3.32,2.27,3.31,3.11,,,,,,,2023-07-16
Norway,Eliteserien,2023,16/07/2023,16:00,Rosenborg,Tromso,2,1,H,2.18,3.6,3.43,2.25,3.6,3.58,2.1,3.44,3.37,,,,,,,2023-07-16
Norway,Eliteserien,2023,19/07/2023,17:00,Lillestrom,Aalesund,5,1,H,1.32,5.88,9.7,1.35,6.0,10.0,1.3,5.48,8.98,,,,,,,2023-07-19
Norway,Eliteserien,2023,22/07/2023,17:00,Molde,Sarpsborg 08,5,1,H,1.41,5.67,6.81,1.49,5.67,7.0,1.41,5.22,6.31,,,,,,,2023-07-22
Norway,Eliteserien,2023,23/07/2023,16:00,Ham-Kam,Stabaek,3,2,H,2.41,3.42,3.12,2.45,3.47,3.26,2.34,3.3,3.01,,,,,,,2023-07-23
Norway,Eliteserien,2023,23/07/2023,16:00,Haugesund,Lillestrom,1,0,H,3.53,3.77,2.1,3.53,3.79,2.13,3.3,3.62,2.07,,,,,,,2023-07-23
Norway,Eliteserien,2023,23/07/2023,16:00,Odd,Valerenga,2,1,H,2.48,3.39,3.04,2.5,3.5,3.06,2.39,3.31,2.92,,,,,,,2023-07-23
Norway,Eliteserien,2023,23/07/2023,16:00,Sandefjord,Bodo/Glimt,2,5,A,8.65,5.61,1.36,8.75,5.93,1.38,7.91,5.34,1.34,,,,,,,2023-07-23
Norway,Eliteserien,2023,23/07/2023,16:00,Tromso,Brann,3,1,H,3.16,3.54,2.33,3.16,3.75,2.56,2.97,3.48,2.28,,,,,,,2023-07-23
Norway,Eliteserien,2023,23/07/2023,18:15,Stromsgodset,Rosenborg,0,1,A,2.72,3.79,2.52,2.8,3.8,2.7,2.63,3.6,2.47,,,,,,,2023-07-23
Norway,Eliteserien,2023,24/07/2023,18:00,Viking,Aalesund,3,1,H,1.24,7.07,10.98,1.28,7.07,12.0,1.23,6.49,10.38,,,,,,,2023-07-24
Norway,Eliteserien,2023,29/07/2023,17:00,Stabaek,Molde,0,1,A,3.97,3.65,1.99,4.38,3.71,1.99,3.87,3.51,1.92,,,,,,,2023-07-29
Norway,Eliteserien,2023,29/07/2023,14:30,Valerenga,Sandefjord,2,3,A,1.51,4.85,6.11,1.57,4.85,6.4,1.49,4.54,5.82,,,,,,,2023-07-29
Norway,Eliteserien,2023,30/07/2023,16:00,Aalesund,Stromsgodset,1,0,H,2.31,3.72,3.07,2.37,3.75,3.07,2.27,3.56,2.91,,,,,,,2023-07-30
Norway,Eliteserien,2023,30/07/2023,16:00,Brann,Viking,0,2,A,1.84,4.36,3.88,1.91,4.62,3.95,1.84,4.13,3.58,,,,,,,2023-07-30
Norway,Eliteserien,2023,30/07/2023,16:00,Lillestrom,Ham-Kam,3,1,H,1.5,4.82,6.34,1.52,4.9,7.2,1.47,4.51,6.19,,,,,,,2023-07-30
Norway,Eliteserien,2023,30/07/2023,16:00,Rosenborg,Odd,3,2,H,1.7,4.04,5.08,1.87,4.05,5.65,1.69,3.83,4.78,,,,,,,2023-07-30
Norway,Eliteserien,2023,30/07/2023,16:00,Sarpsborg 08,Haugesund,2,1,H,1.41,5.47,7.23,1.47,5.5,7.6,1.39,5.13,6.72,,,,,,,2023-07-30
Norway,Eliteserien,2023,30/07/2023,18:15,Bodo/Glimt,Tromso,0,2,A,1.34,5.93,8.57,1.37,5.93,9.5,1.32,5.37,8.21,,,,,,,2023-07-30
Norway,Eliteserien,2023,05/08/2023,17:00,Stromsgodset,Valerenga,1,3,A,2.92,3.53,2.49,2.92,3.62,2.53,2.78,3.42,2.42,,,,,,,2023-08-05
Norway,Eliteserien,2023,06/08/2023,16:00,Tromso,Lillestrom,3,1,H,2.58,3.31,2.97,2.58,3.4,3.0,2.42,3.24,2.9,,,,,,,2023-08-06
Norway,Eliteserien,2023,06/08/2023,16:00,Sandefjord,Sarpsborg 08,5,1,H,4.03,4.23,1.83,4.33,4.4,1.87,4.04,4.1,1.75,,,,,,,2023-08-06
Norway,Eliteserien,2023,06/08/2023,18:15,Viking,Bodo/Glimt,3,2,H,2.77,4.26,2.31,3.05,4.26,2.31,2.72,4.0,2.23,,,,,,,2023-08-06
Norway,Eliteserien,2023,06/08/2023,16:00,Haugesund,Rosenborg,1,2,A,2.55,3.44,2.9,2.55,3.5,2.9,2.45,3.35,2.78,,,,,,,2023-08-06
Norway,Eliteserien,2023,06/08/2023,16:00,Ham-Kam,Brann,0,2,A,3.73,4.05,1.94,3.9,4.05,1.94,3.68,3.86,1.87,,,,,,,2023-08-06
Norway,Eliteserien,2023,06/08/2023,16:00,Odd,Stabaek,4,0,H,2.7,3.18,2.91,2.71,3.4,2.96,2.63,3.1,2.76,,,,,,,2023-08-06
Norway,Eliteserien,2023,12/08/2023,17:00,Sarpsborg 08,Stromsgodset,1,2,A,1.49,4.93,6.44,1.5,5.1,6.8,1.46,4.73,5.99,,,,,,,2023-08-12
Norway,Eliteserien,2023,12/08/2023,15:00,Sandefjord,Molde,2,2,D,5.61,4.64,1.57,6.0,4.7,1.6,5.47,4.38,1.53,,,,,,,2023-08-12
Norway,Eliteserien,2023,13/08/2023,16:00,Aalesund,Ham-Kam,0,2,A,2.17,3.88,3.22,2.21,3.88,3.3,2.1,3.69,3.12,,,,,,,2023-08-13
Norway,Eliteserien,2023,13/08/2023,16:00,Lillestrom,Viking,1,3,A,2.24,3.9,3.08,2.39,4.05,3.15,2.18,3.79,2.92,,,,,,,2023-08-13
Norway,Eliteserien,2023,13/08/2023,18:15,Valerenga,Haugesund,1,1,D,1.59,4.31,5.86,1.64,4.33,5.86,1.57,4.12,5.43,,,,,,,2023-08-13
Norway,Eliteserien,2023,19/08/2023,17:00,Molde,Valerenga,0,0,D,1.59,4.53,5.48,1.6,4.6,5.8,1.55,4.33,5.31,,,,,,,2023-08-19
Norway,Eliteserien,2023,19/08/2023,17:00,Odd,Sarpsborg 08,0,3,A,2.7,3.99,2.45,2.75,3.99,2.53,2.65,3.73,2.4,,,,,,,2023-08-19
Norway,Eliteserien,2023,20/08/2023,18:15,Stromsgodset,Lillestrom,1,2,A,3.65,3.83,2.03,3.89,3.84,2.22,3.4,3.62,2.02,,,,,,,2023-08-20
Norway,Eliteserien,2023,20/08/2023,16:00,Tromso,Sandefjord,1,0,H,1.46,4.65,7.11,1.5,4.75,7.11,1.44,4.52,6.85,,,,,,,2023-08-20
Norway,Eliteserien,2023,20/08/2023,16:00,Viking,Stabaek,1,0,H,1.43,5.29,6.93,1.48,5.33,7.14,1.41,4.93,6.7,,,,,,,2023-08-20
Norway,Eliteserien,2023,20/08/2023,16:00,Ham-Kam,Rosenborg,3,0,H,2.67,3.63,2.63,2.8,3.7,2.65,2.63,3.51,2.52,,,,,,,2023-08-20
Norway,Eliteserien,2023,20/08/2023,16:00,Brann,Aalesund,5,1,H,1.28,6.67,9.35,1.28,7.64,13.0,1.23,6.74,10.15,,,,,,,2023-08-20
